,Year,Round,Region Number,Region Name,Seed,Score,Team,Team.1,Score.1,Seed.1,Pointdiff,Winner,Champs,MM19,,Seed,Matchup,Champs
1393,2007,1,1,Midwest,8,63,Arizona,Purdue,72,9,9,2,0,Yes (1),,8,9,0
1394,2007,1,2,West,1,107,Kansas,Niagara,67,16,40,1,0,Yes (1),,1,16,0
1395,2007,1,2,West,2,70,UCLA,Weber St,42,15,28,1,0,No,,2,15,0
1396,2007,1,2,West,3,79,Pittsburgh,Wright St,58,14,21,1,0,No,,3,14,0
1397,2007,1,2,West,4,61,Southern Illinois,Holy Cross,51,13,10,1,0,No,,4,13,0
1398,2007,1,2,West,5,54,Virginia Tech,Illinois,52,12,2,1,0,Yes (1),,5,12,0
1399,2007,1,2,West,6,77,Duke,VCU,79,11,2,2,0,Yes (1),,6,11,0
1400,2007,1,2,West,7,70,Indiana,Gonzaga,57,10,13,1,0,Yes (2),,7,10,0
1401,2007,1,2,West,8,67,Kentucky,Villanova,58,9,9,1,0,Yes (1),,8,9,0
1402,2007,1,3,East,1,85,North Carolina,Eastern Kentucky,65,16,20,1,0,Yes (1),,1,16,0
1403,2007,1,3,East,2,80,Georgetown,Belmont,55,15,25,1,0,Yes (2),,2,15,0
1404,2007,1,3,East,3,70,Washington St,Oral Roberts,54,14,16,1,0,No,,3,14,0
1405,2007,1,3,East,4,79,Texas,New Mexico St,67,13,12,1,0,Yes (2),,4,13,0
1406,2007,1,3,East,5,77,USC,Arkansas,60,12,17,1,0,No,,5,12,0
1407,2007,1,3,East,6,77,Vanderbilt,George Washington,44,11,33,1,0,No,,6,11,0
1408,2007,1,3,East,7,84,Boston College,Texas Tech,75,10,9,1,0,Yes (2),,7,10,0
1409,2007,1,3,East,8,49,Marquette,Michigan St,61,9,12,2,0,Yes (1),,8,9,0
1410,2007,1,4,South,1,78,Ohio St,Central Connecticut St,57,16,21,1,0,Yes (1),,1,16,0
1411,2007,1,4,South,2,73,Memphis,North Texas,58,15,15,1,0,No,,2,15,0
1412,2007,1,4,South,3,68,Texas A&M,Pennsylvania,52,14,16,1,0,No,,3,14,0
1413,2007,1,4,South,4,84,Virginia,Albany,57,13,27,1,0,Yes (1),,4,13,0
1414,2007,1,4,South,5,121,Tennessee,Long Beach St,86,12,35,1,0,Yes (1),,5,12,0
1415,2007,1,4,South,6,78,Louisville,Stanford,58,11,20,1,0,Yes (1),,6,11,0
1416,2007,1,4,South,7,77,Nevada,Creighton,71,10,6,1,0,Yes (1),,7,10,0
1417,2007,1,4,South,8,77,BYU,Xavier,79,9,2,2,0,No,,8,9,0
1418,2007,2,1,Midwest,1,74,Florida,Purdue,67,9,7,1,0,Yes (1),,1,9,0
1419,2007,2,1,Midwest,2,68,Wisconsin,UNLV,74,7,6,2,0,Yes (1),,2,7,0
1420,2007,2,1,Midwest,3,75,Oregon,Winthrop,61,11,14,1,0,Yes (1),,3,11,0
1421,2007,2,1,Midwest,4,59,Maryland,Butler,62,5,3,2,0,Yes (1),,4,5,0
1422,2007,2,2,West,1,88,Kansas,Kentucky,76,8,12,1,0,Yes (1),,1,8,0
1423,2007,2,2,West,2,54,UCLA,Indiana,49,7,5,1,0,No,,2,7,0
1424,2007,2,2,West,3,84,Pittsburgh,VCU,79,11,5,1,0,Yes (2),,3,11,0
1425,2007,2,2,West,4,63,Southern Illinois,Virginia Tech,48,5,15,1,0,Yes (2),,4,5,0
1426,2007,2,3,East,1,81,North Carolina,Michigan St,67,9,14,1,0,Yes (1),,1,9,0
1427,2007,2,3,East,2,62,Georgetown,Boston College,55,7,7,1,0,No,,2,7,0
1428,2007,2,3,East,3,74,Washington St,Vanderbilt,78,6,4,2,0,No,,3,6,0
1429,2007,2,3,East,4,68,Texas,USC,87,5,19,2,0,No,,4,5,0
1430,2007,2,4,South,1,78,Ohio St,Xavier,71,9,7,1,0,Yes (1),,1,9,0
1431,2007,2,4,South,2,78,Memphis,Nevada,62,7,16,1,0,Yes (2),,2,7,0
1432,2007,2,4,South,3,72,Texas A&M,Louisville,69,6,3,1,0,Yes (2),,3,6,0
1433,2007,2,4,South,4,74,Virginia,Tennessee,77,5,3,2,0,Yes (1),,4,5,0
1434,2007,3,1,Midwest,1,65,Florida,Butler,57,5,8,1,0,Yes (1),,1,5,0
1435,2007,3,1,Midwest,7,72,UNLV,Oregon,76,3,4,2,0,Yes (2),,7,3,0
1436,2007,3,2,West,1,61,Kansas,Southern Illinois,58,4,3,1,0,Yes (1),,1,4,0
1437,2007,3,2,West,2,64,UCLA,Pittsburgh,55,3,9,1,0,No,,2,3,0
1438,2007,3,3,East,1,74,North Carolina,USC,64,5,10,1,0,Yes (1),,1,5,0
1439,2007,3,3,East,2,66,Georgetown,Vanderbilt,65,6,1,1,0,No,,2,6,0
1440,2007,3,4,South,1,85,Ohio St,Tennessee,84,5,1,1,0,Yes (1),,1,5,0
1441,2007,3,4,South,2,65,Memphis,Texas A&M,64,3,1,1,0,No,,2,3,0
1442,2007,4,1,Midwest,1,85,Florida,Oregon,77,3,8,1,0,Yes (1),,1,3,0
1443,2007,4,2,West,1,55,Kansas,UCLA,68,2,13,2,0,Yes (1),,1,2,0
1444,2007,4,3,East,1,84,North Carolina,Georgetown,96,2,12,2,0,Yes (1),,1,2,0
1445,2007,4,4,South,1,92,Ohio St,Memphis,76,2,16,1,0,Yes (1),,1,2,0
1446,2007,5,1,Final Four,1,76,Florida,UCLA,66,2,10,1,0,Yes (1),,1,2,0
1447,2007,5,2,Final Four,2,60,Georgetown,Ohio St,67,1,7,2,0,Yes (2),,2,1,0
1448,2007,6,1,Championship,1,84,Florida,Ohio St,75,1,9,4,1,Yes (1),,1,1,1
1449,2008,1,1,East,1,113,North Carolina,Mount St Marys,74,16,39,1,0,Yes (1),,1,16,0
1450,2008,1,1,East,2,72,Tennessee,American,57,15,15,1,0,Yes (1),,2,15,0
1451,2008,1,1,East,3,79,Louisville,Boise St,61,14,18,1,0,Yes (1),,3,14,0
1452,2008,1,1,East,4,71,Washington St,Winthrop,40,13,31,1,0,No,,4,13,0
1453,2008,1,1,East,5,68,Notre Dame,George Mason,50,12,18,1,0,No,,5,12,0
1454,2008,1,1,East,6,72,Oklahoma,St Josephs,64,11,8,1,0,Yes (1),,6,11,0
1455,2008,1,1,East,7,81,Butler,South Alabama,61,10,20,1,0,No,,7,10,0
1456,2008,1,1,East,8,72,Indiana,Arkansas,86,9,14,2,0,No,,8,9,0
1457,2008,1,2,Midwest,1,85,Kansas,Portland St,61,16,24,1,0,Yes (1),,1,16,0
1458,2008,1,2,Midwest,2,66,Georgetown,UMBC,47,15,19,1,0,No,,2,15,0
1459,2008,1,2,Midwest,3,71,Wisconsin,Cal St Fullerton,56,14,15,1,0,Yes (1),,3,14,0
1460,2008,1,2,Midwest,4,62,Vanderbilt,Siena,83,13,21,2,0,No,,4,13,0
1461,2008,1,2,Midwest,5,69,Clemson,Villanova,75,12,6,2,0,Yes (2),,5,12,0
1462,2008,1,2,Midwest,6,67,USC,Kansas St,80,11,13,2,0,Yes (2),,6,11,0
1463,2008,1,2,Midwest,7,76,Gonzaga,Davidson,82,10,6,2,0,Yes (1),,7,10,0
1464,2008,1,2,Midwest,8,71,UNLV,Kent St,58,9,13,1,0,No,,8,9,0
1465,2008,1,3,South,1,87,Memphis,Texas Arlington,63,16,24,1,0,No,,1,16,0
1466,2008,1,3,South,2,74,Texas,Austin Peay,54,15,20,1,0,No,,2,15,0
1467,2008,1,3,South,3,77,Stanford,Cornell,53,14,24,1,0,No,,3,14,0
1468,2008,1,3,South,4,82,Pittsburgh,Oral Roberts,63,13,19,1,0,No,,4,13,0
1469,2008,1,3,South,5,72,Michigan St,Temple,61,12,11,1,0,Yes (1),,5,12,0
1470,2008,1,3,South,6,74,Marquette,Kentucky,66,11,8,1,0,Yes (1),,6,11,0
1471,2008,1,3,South,7,78,Miami,St Marys,64,10,14,1,0,Yes (2),,7,10,0
1472,2008,1,3,South,8,76,Mississippi St,Oregon,69,9,7,1,0,Yes (1),,8,9,0
1473,2008,1,4,West,1,70,UCLA,Mississippi Valley St,29,16,41,1,0,No,,1,16,0
1474,2008,1,4,West,2,71,Duke,Belmont,70,15,1,1,0,Yes (1),,2,15,0
1475,2008,1,4,West,3,73,Xavier,Georgia,61,14,12,1,0,No,,3,14,0
1476,2008,1,4,West,4,69,Connecticut,San Diego,70,13,1,2,0,No,,4,13,0
1477,2008,1,4,West,5,99,Drake,Western Kentucky,101,12,2,2,0,No,,5,12,0
1478,2008,1,4,West,6,90,Purdue,Baylor,79,11,11,1,0,Yes (1),,6,11,0
1479,2008,1,4,West,7,75,West Virginia,Arizona,65,10,10,1,0,Yes (2),,7,10,0
1480,2008,1,4,West,8,62,BYU,Texas A&M,67,9,5,2,0,No,,8,9,0
1481,2008,2,1,East,1,108,North Carolina,Arkansas,77,9,31,1,0,Yes (1),,1,9,0
1482,2008,2,1,East,2,76,Tennessee,Butler,71,7,5,1,0,Yes (1),,2,7,0
1483,2008,2,1,East,3,78,Louisville,Oklahoma,48,6,30,1,0,Yes (1),,3,6,0
1484,2008,2,1,East,4,61,Washington St,Notre Dame,41,5,20,1,0,No,,4,5,0
1485,2008,2,2,Midwest,1,75,Kansas,UNLV,56,8,19,1,0,Yes (1),,1,8,0
1486,2008,2,2,Midwest,2,70,Georgetown,Davidson,74,10,4,2,0,No,,2,10,0
1487,2008,2,2,Midwest,3,72,Wisconsin,Kansas St,55,11,17,1,0,Yes (1),,3,11,0
1488,2008,2,2,Midwest,13,72,Siena,Villanova,84,12,12,2,0,Yes (2),,13,12,0
1489,2008,2,3,South,1,77,Memphis,Mississippi St,74,8,3,1,0,Yes (2),,1,8,0
1490,2008,2,3,South,2,75,Texas,Miami,72,7,3,1,0,No,,2,7,0
1491,2008,2,3,South,3,82,Stanford,Marquette,81,6,1,1,0,Yes (2),,3,6,0
1492,2008,2,3,South,4,54,Pittsburgh,Michigan St,65,5,11,2,0,Yes (2),,4,5,0
1493,2008,2,4,West,1,51,UCLA,Texas A&M,49,9,2,1,0,No,,1,9,0
1494,2008,2,4,West,2,67,Duke,West Virginia,73,7,6,2,0,Yes (1),,2,7,0
1495,2008,2,4,West,3,85,Xavier,Purdue,78,6,7,1,0,Yes (2),,3,6,0
1496,2008,2,4,West,13,63,San Diego,Western Kentucky,72,12,9,2,0,No,,13,12,0
1497,2008,3,1,East,1,68,North Carolina,Washington St,47,4,21,1,0,Yes (1),,1,4,0
1498,2008,3,1,East,2,60,Tennessee,Louisville,79,3,19,2,0,Yes (1),,2,3,0
1499,2008,3,2,Midwest,1,72,Kansas,Villanova,57,12,15,1,0,Yes (1),,1,12,0
1500,2008,3,2,Midwest,10,73,Davidson,Wisconsin,56,3,17,1,0,Yes (2),,10,3,0
1501,2008,3,3,South,1,92,Memphis,Michigan St,74,5,18,1,0,Yes (2),,1,5,0
1502,2008,3,3,South,2,82,Texas,Stanford,62,3,20,1,0,No,,2,3,0
1503,2008,3,4,West,1,88,UCLA,Western Kentucky,78,12,10,1,0,No,,1,12,0
1504,2008,3,4,West,7,75,West Virginia,Xavier,79,3,4,2,0,No,,7,3,0
1505,2008,4,1,East,1,83,North Carolina,Louisville,73,3,10,1,0,Yes (1),,1,3,0
1506,2008,4,2,Midwest,1,59,Kansas,Davidson,57,10,2,1,0,Yes (1),,1,10,0
1507,2008,4,3,South,1,85,Memphis,Texas,67,2,18,1,0,No,,1,2,0
1508,2008,4,4,West,1,76,UCLA,Xavier,57,3,19,1,0,No,,1,3,0
1509,2008,5,1,Final Four,1,66,North Carolina,Kansas,84,1,18,2,0,Yes (1),,1,1,0
1510,2008,5,2,Final Four,1,78,Memphis,UCLA,63,1,15,1,0,No,,1,1,0
1511,2008,6,1,Championship,1,75,Kansas,Memphis,68,1,7,4,1,Yes (1),,1,1,1
1512,2009,1,1,Midwest,1,74,Louisville,Morehead St,54,16,20,1,0,Yes (1),,1,16,0
1513,2009,1,1,Midwest,2,77,Michigan St,Robert Morris,62,15,15,1,0,Yes (1),,2,15,0
1514,2009,1,1,Midwest,3,84,Kansas,North Dakota St,74,14,10,1,0,Yes (1),,3,14,0
1515,2009,1,1,Midwest,4,69,Wake Forest,Cleveland St,84,13,15,2,0,No,,4,13,0
1516,2009,1,1,Midwest,5,71,Utah,Arizona,84,12,13,2,0,Yes (2),,5,12,0
1517,2009,1,1,Midwest,6,60,West Virginia,Dayton,68,11,8,2,0,No,,6,11,0
1518,2009,1,1,Midwest,7,55,Boston College,USC,72,10,17,2,0,No,,7,10,0
1519,2009,1,1,Midwest,8,72,Ohio St,Siena,74,9,2,2,0,Yes (1),,8,9,0
1520,2009,1,2,West,1,103,Connecticut,Chattanooga,47,16,56,1,0,No,,1,16,0
1521,2009,1,2,West,2,81,Memphis,Cal St Northridge,70,15,11,1,0,No,,2,15,0
1522,2009,1,2,West,3,78,Missouri,Cornell,59,14,19,1,0,No,,3,14,0
1523,2009,1,2,West,4,71,Washington,Mississippi St,58,13,13,1,0,Yes (1),,4,13,0
1524,2009,1,2,West,5,61,Purdue,Northern Iowa,56,12,5,1,0,Yes (1),,5,12,0
1525,2009,1,2,West,6,58,Marquette,Utah St,57,11,1,1,0,Yes (1),,6,11,0
1526,2009,1,2,West,7,71,California,Maryland,84,10,13,2,0,Yes (2),,7,10,0
1527,2009,1,2,West,8,66,BYU,Texas A&M,79,9,13,2,0,No,,8,9,0
1528,2009,1,3,East,1,72,Pittsburgh,East Tennessee St,62,16,10,1,0,No,,1,16,0
1529,2009,1,3,East,2,85,Duke,Binghamton,62,15,23,1,0,Yes (1),,2,15,0
1530,2009,1,3,East,3,80,Villanova,American,67,14,13,1,0,Yes (1),,3,14,0
1531,2009,1,3,East,4,77,Xavier,Portland St,59,13,18,1,0,No,,4,13,0
1532,2009,1,3,East,5,59,Florida St,Wisconsin,61,12,2,2,0,Yes (2),,5,12,0
1533,2009,1,3,East,6,65,UCLA,VCU,64,11,1,1,0,Yes (2),,6,11,0
1534,2009,1,3,East,7,76,Texas,Minnesota,62,10,14,1,0,Yes (2),,7,10,0
1535,2009,1,3,East,8,77,Oklahoma St,Tennessee,75,9,2,1,0,Yes (2),,8,9,0
1536,2009,1,4,South,1,101,North Carolina,Radford,58,16,43,1,0,Yes (1),,1,16,0
1537,2009,1,4,South,2,82,Oklahoma,Morgan St,54,15,28,1,0,Yes (1),,2,15,0
1538,2009,1,4,South,3,59,Syracuse,Stephen F Austin,44,14,15,1,0,Yes (1),,3,14,0
1539,2009,1,4,South,4,77,Gonzaga,Akron,64,13,13,1,0,Yes (1),,4,13,0
1540,2009,1,4,South,5,72,Illinois,Western Kentucky,76,12,4,2,0,No,,5,12,0
1541,2009,1,4,South,6,66,Arizona St,Temple,57,11,9,1,0,No,,6,11,0
1542,2009,1,4,South,7,59,Clemson,Michigan,62,10,3,2,0,Yes (2),,7,10,0
1543,2009,1,4,South,8,75,LSU,Butler,71,9,4,1,0,Yes (1),,8,9,0
1544,2009,2,1,Midwest,1,79,Louisville,Siena,72,9,7,1,0,Yes (1),,1,9,0
1545,2009,2,1,Midwest,2,74,Michigan St,USC,69,10,5,1,0,Yes (1),,2,10,0
1546,2009,2,1,Midwest,3,60,Kansas,Dayton,43,11,17,1,0,Yes (1),,3,11,0
1547,2009,2,1,Midwest,13,57,Cleveland St,Arizona,71,12,14,2,0,Yes (2),,13,12,0
1548,2009,2,2,West,1,92,Connecticut,Texas A&M,66,9,26,1,0,No,,1,9,0
1549,2009,2,2,West,2,89,Memphis,Maryland,70,10,19,1,0,Yes (2),,2,10,0
1550,2009,2,2,West,3,83,Missouri,Marquette,79,6,4,1,0,Yes (2),,3,6,0
1551,2009,2,2,West,4,74,Washington,Purdue,76,5,2,2,0,Yes (1),,4,5,0
1552,2009,2,3,East,1,84,Pittsburgh,Oklahoma St,76,8,8,1,0,No,,1,8,0
1553,2009,2,3,East,2,74,Duke,Texas,69,7,5,1,0,Yes (1),,2,7,0
1554,2009,2,3,East,3,89,Villanova,UCLA,69,6,20,1,0,Yes (1),,3,6,0
1555,2009,2,3,East,4,60,Xavier,Wisconsin,49,12,11,1,0,Yes (2),,4,12,0
1556,2009,2,4,South,1,84,North Carolina,LSU,70,8,14,1,0,Yes (1),,1,8,0
1557,2009,2,4,South,2,73,Oklahoma,Michigan,63,10,10,1,0,Yes (1),,2,10,0
1558,2009,2,4,South,3,78,Syracuse,Arizona St,67,6,11,1,0,Yes (1),,3,6,0
1559,2009,2,4,South,4,83,Gonzaga,Western Kentucky,81,12,2,1,0,Yes (1),,4,12,0
1560,2009,3,1,Midwest,1,103,Louisville,Arizona,64,12,39,1,0,Yes (1),,1,12,0
1561,2009,3,1,Midwest,2,67,Michigan St,Kansas,62,3,5,1,0,Yes (1),,2,3,0
1562,2009,3,2,West,1,72,Connecticut,Purdue,60,5,12,1,0,Yes (2),,1,5,0
1563,2009,3,2,West,2,91,Memphis,Missouri,102,3,11,2,0,No,,2,3,0
1564,2009,3,3,East,1,60,Pittsburgh,Xavier,55,4,5,1,0,No,,1,4,0
1565,2009,3,3,East,2,54,Duke,Villanova,77,3,23,2,0,Yes (1),,2,3,0
1566,2009,3,4,South,1,98,North Carolina,Gonzaga,77,4,21,1,0,Yes (1),,1,4,0
1567,2009,3,4,South,2,84,Oklahoma,Syracuse,71,3,13,1,0,Yes (1),,2,3,0
1568,2009,4,1,Midwest,1,52,Louisville,Michigan St,64,2,12,2,0,Yes (1),,1,2,0
1569,2009,4,2,West,1,82,Connecticut,Missouri,75,3,7,1,0,No,,1,3,0
1570,2009,4,3,East,1,76,Pittsburgh,Villanova,78,3,2,2,0,Yes (2),,1,3,0
1571,2009,4,4,South,1,72,North Carolina,Oklahoma,60,2,12,1,0,Yes (1),,1,2,0
1572,2009,5,1,Final Four,2,82,Michigan St,Connecticut,73,1,9,1,0,Yes (1),,2,1,0
1573,2009,5,2,Final Four,3,69,Villanova,North Carolina,83,1,14,2,0,Yes (1),,3,1,0
1574,2009,6,1,Championship,2,72,Michigan St,North Carolina,89,1,17,3,1,Yes (1),,2,1,1
1575,2010,1,1,Midwest,1,90,Kansas,Lehigh,74,16,16,1,0,Yes (1),,1,16,0
1576,2010,1,1,Midwest,2,68,Ohio St,Santa Barbara,51,15,17,1,0,Yes (1),,2,15,0
1577,2010,1,1,Midwest,3,83,Georgetown,Ohio,97,14,14,2,0,No,,3,14,0
1578,2010,1,1,Midwest,4,89,Maryland,Houston,77,13,12,1,0,Yes (1),,4,13,0
1579,2010,1,1,Midwest,5,70,Michigan St,New Mexico St,67,12,3,1,0,Yes (1),,5,12,0
1580,2010,1,1,Midwest,6,62,Tennessee,San Diego St,59,11,3,1,0,Yes (1),,6,11,0
1581,2010,1,1,Midwest,7,59,Oklahoma St,Georgia Tech,64,10,5,2,0,No,,7,10,0
1582,2010,1,1,Midwest,8,66,UNLV,Northern Iowa,69,9,3,2,0,No,,8,9,0
1583,2010,1,2,West,1,79,Syracuse,Vermont,56,16,23,1,0,Yes (1),,1,16,0
1584,2010,1,2,West,2,82,Kansas St,North Texas,62,15,20,1,0,Yes (1),,2,15,0
1585,2010,1,2,West,3,89,Pittsburgh,Oakland,66,14,23,1,0,No,,3,14,0
1586,2010,1,2,West,4,65,Vanderbilt,Murray St,66,13,1,2,0,No,,4,13,0
1587,2010,1,2,West,5,77,Butler,UTEP,59,12,18,1,0,No,,5,12,0
1588,2010,1,2,West,6,65,Xavier,Minnesota,54,11,11,1,0,Yes (2),,6,11,0
1589,2010,1,2,West,7,99,BYU,Florida,92,10,7,1,0,Yes (2),,7,10,0
1590,2010,1,2,West,8,67,Gonzaga,Florida St,60,9,7,1,0,Yes (1),,8,9,0
1591,2010,1,3,East,1,100,Kentucky,East Tennessee St,71,16,29,1,0,Yes (1),,1,16,0
1592,2010,1,3,East,2,77,West Virginia,Morgan St,50,15,27,1,0,No,,2,15,0
1593,2010,1,3,East,3,62,New Mexico,Montana,57,14,5,1,0,Yes (2),,3,14,0
1594,2010,1,3,East,4,53,Wisconsin,Wofford,49,13,4,1,0,Yes (1),,4,13,0
1595,2010,1,3,East,5,65,Temple,Cornell,78,12,13,2,0,No,,5,12,0
1596,2010,1,3,East,6,78,Marquette,Washington,80,11,2,2,0,Yes (1),,6,11,0
1597,2010,1,3,East,7,78,Clemson,Missouri,86,10,8,2,0,No,,7,10,0
1598,2010,1,3,East,8,80,Texas,Wake Forest,81,9,1,2,0,No,,8,9,0
1599,2010,1,4,South,1,73,Duke,Arkansas Pine Bluff,44,16,29,1,0,Yes (1),,1,16,0
1600,2010,1,4,South,2,73,Villanova,Robert Morris,70,15,3,1,0,Yes (1),,2,15,0
1601,2010,1,4,South,3,68,Baylor,Sam Houston St,59,14,9,1,0,Yes (1),,3,14,0
1602,2010,1,4,South,4,72,Purdue,Siena,64,13,8,1,0,Yes (1),,4,13,0
1603,2010,1,4,South,5,69,Texas A&M,Utah St,53,12,16,1,0,Yes (2),,5,12,0
1604,2010,1,4,South,6,50,Notre Dame,Old Dominion,51,11,1,2,0,Yes (2),,6,11,0
1605,2010,1,4,South,7,71,Richmond,St Marys,80,10,9,2,0,Yes (2),,7,10,0
1606,2010,1,4,South,8,77,California,Louisville,62,9,15,1,0,Yes (2),,8,9,0
1607,2010,2,1,Midwest,1,67,Kansas,Northern Iowa,69,9,2,2,0,Yes (1),,1,9,0
1608,2010,2,1,Midwest,2,75,Ohio St,Georgia Tech,66,10,9,1,0,Yes (1),,2,10,0
1609,2010,2,1,Midwest,14,68,Ohio,Tennessee,83,6,15,2,0,Yes (2),,14,6,0
1610,2010,2,1,Midwest,4,83,Maryland,Michigan St,85,5,2,2,0,Yes (1),,4,5,0
1611,2010,2,2,West,1,87,Syracuse,Gonzaga,65,8,22,1,0,Yes (1),,1,8,0
1612,2010,2,2,West,2,84,Kansas St,BYU,72,7,12,1,0,Yes (1),,2,7,0
1613,2010,2,2,West,3,68,Pittsburgh,Xavier,71,6,3,2,0,No,,3,6,0
1614,2010,2,2,West,13,52,Murray St,Butler,54,5,2,2,0,No,,13,5,0
1615,2010,2,3,East,1,90,Kentucky,Wake Forest,60,9,30,1,0,Yes (1),,1,9,0
1616,2010,2,3,East,2,68,West Virginia,Missouri,59,10,9,1,0,No,,2,10,0
1617,2010,2,3,East,3,64,New Mexico,Washington,82,11,18,2,0,Yes (2),,3,11,0
1618,2010,2,3,East,4,69,Wisconsin,Cornell,87,12,18,2,0,Yes (1),,4,12,0
1619,2010,2,4,South,1,68,Duke,California,53,8,15,1,0,Yes (1),,1,8,0
1620,2010,2,4,South,2,68,Villanova,St Marys,75,10,7,2,0,Yes (1),,2,10,0
1621,2010,2,4,South,3,76,Baylor,Old Dominion,68,11,8,1,0,Yes (1),,3,11,0
1622,2010,2,4,South,4,63,Purdue,Texas A&M,61,5,2,1,0,Yes (1),,4,5,0
1623,2010,3,1,Midwest,9,52,Northern Iowa,Michigan St,59,5,7,2,0,Yes (2),,9,5,0
1624,2010,3,1,Midwest,2,73,Ohio St,Tennessee,76,6,3,2,0,Yes (1),,2,6,0
1625,2010,3,2,West,1,59,Syracuse,Butler,63,5,4,2,0,Yes (1),,1,5,0
1626,2010,3,2,West,2,101,Kansas St,Xavier,96,6,5,1,0,Yes (1),,2,6,0
1627,2010,3,3,East,1,62,Kentucky,Cornell,45,12,17,1,0,Yes (1),,1,12,0
1628,2010,3,3,East,2,69,West Virginia,Washington,56,11,13,1,0,Yes (2),,2,11,0
1629,2010,3,4,South,1,70,Duke,Purdue,57,4,13,1,0,Yes (1),,1,4,0
1630,2010,3,4,South,10,49,St Marys,Baylor,72,3,23,2,0,Yes (1),,10,3,0
1631,2010,4,1,Midwest,5,70,Michigan St,Tennessee,69,6,1,1,0,Yes (1),,5,6,0
1632,2010,4,2,West,5,63,Butler,Kansas St,56,2,7,1,0,Yes (2),,5,2,0
1633,2010,4,3,East,1,66,Kentucky,West Virginia,73,2,7,2,0,Yes (1),,1,2,0
1634,2010,4,4,South,1,78,Duke,Baylor,71,3,7,1,0,Yes (1),,1,3,0
1635,2010,5,1,Final Four,5,50,Michigan St,Butler,52,5,2,2,0,Yes (1),,5,5,0
1636,2010,5,2,Final Four,2,57,West Virginia,Duke,78,1,21,2,0,Yes (2),,2,1,0
1637,2010,6,1,Championship,5,59,Butler,Duke,61,1,2,3,1,Yes (2),,5,1,1
1638,2011,1,1,East,1,75,Ohio St,Texas San Antonio,46,16,29,1,0,Yes (1),,1,16,0
1639,2011,1,1,East,2,102,North Carolina,Long Island Brooklyn,87,15,15,1,0,Yes (1),,2,15,0
1640,2011,1,1,East,3,77,Syracuse,Indiana St,60,14,17,1,0,Yes (1),,3,14,0
1641,2011,1,1,East,4,59,Kentucky,Princeton,57,13,2,1,0,Yes (1),,4,13,0
1642,2011,1,1,East,5,84,West Virginia,Clemson,78,12,6,1,0,No,,5,12,0
1643,2011,1,1,East,6,55,Xavier,Marquette,66,11,11,2,0,Yes (2),,6,11,0
1644,2011,1,1,East,7,68,Washington,Georgia,65,10,3,1,0,Yes (1),,7,10,0
1645,2011,1,1,East,8,61,George Mason,Villanova,57,9,4,1,0,Yes (2),,8,9,0
1646,2011,1,2,West,1,87,Duke,Hampton,45,16,42,1,0,Yes (1),,1,16,0
1647,2011,1,2,West,2,68,San Diego St,Northern Colorado,50,15,18,1,0,No,,2,15,0
1648,2011,1,2,West,3,81,Connecticut,Bucknell,52,14,29,1,0,No,,3,14,0
1649,2011,1,2,West,4,85,Texas,Oakland,81,13,4,1,0,No,,4,13,0
1650,2011,1,2,West,5,77,Arizona,Memphis,75,12,2,1,0,Yes (1),,5,12,0
1651,2011,1,2,West,6,78,Cincinnati,Missouri,63,11,15,1,0,Yes (1),,6,11,0
1652,2011,1,2,West,7,66,Temple,Penn St,64,10,2,1,0,No,,7,10,0
1653,2011,1,2,West,8,75,Michigan,Tennessee,45,9,30,1,0,Yes (1),,8,9,0
1654,2011,1,3,Southwest,1,72,Kansas,Boston University,53,16,19,1,0,Yes (1),,1,16,0
1655,2011,1,3,Southwest,2,69,Notre Dame,Akron,56,15,13,1,0,No,,2,15,0
1656,2011,1,3,Southwest,3,65,Purdue,St Peters,43,14,22,1,0,Yes (1),,3,14,0
1657,2011,1,3,Southwest,4,61,Louisville,Morehead St,62,13,1,2,0,Yes (1),,4,13,0
1658,2011,1,3,Southwest,5,66,Vanderbilt,Richmond,69,12,3,2,0,No,,5,12,0
1659,2011,1,3,Southwest,6,56,Georgetown,VCU,74,11,18,2,0,Yes (2),,6,11,0
1660,2011,1,3,Southwest,7,50,Texas A&M,Florida St,57,10,7,2,0,No,,7,10,0
1661,2011,1,3,Southwest,8,62,UNLV,Illinois,73,9,11,2,0,No,,8,9,0
1662,2011,1,4,Southeast,1,74,Pittsburgh,UNC Asheville,51,16,23,1,0,No,,1,16,0
1663,2011,1,4,Southeast,2,79,Florida,Santa Barbara,51,15,28,1,0,Yes (1),,2,15,0
1664,2011,1,4,Southeast,3,74,BYU,Wofford,66,14,8,1,0,Yes (2),,3,14,0
1665,2011,1,4,Southeast,4,72,Wisconsin,Belmont,58,13,14,1,0,Yes (1),,4,13,0
1666,2011,1,4,Southeast,5,73,Kansas St,Utah St,68,12,5,1,0,Yes (1),,5,12,0
1667,2011,1,4,Southeast,6,71,St Johns,Gonzaga,86,11,15,2,0,Yes (2),,6,11,0
1668,2011,1,4,Southeast,7,78,UCLA,Michigan St,76,10,2,1,0,Yes (2),,7,10,0
1669,2011,1,4,Southeast,8,60,Butler,Old Dominion,58,9,2,1,0,Yes (2),,8,9,0
1670,2011,2,1,East,1,98,Ohio St,George Mason,66,8,32,1,0,Yes (1),,1,8,0
1671,2011,2,1,East,2,86,North Carolina,Washington,83,7,3,1,0,Yes (1),,2,7,0
